src_port,dst_port,window_size,tcp_flags,packet_size,num_options,has_MSS,has_WScale,has_NOP,has_SAckOK,has_Timestamp,has_UTO,has_EOL,mss_value,has_standard_mss,wscale_value,timestamp_val,timestamp_echo,has_zero_timestamp,option_sequence_hash,has_4_options,has_5_options,src_port_range,dst_port_range,avg_interval,std_interval,min_interval,max_interval,interval_regularity,interval_coefficient_variation,pattern_diversity,total_syn_packets,label,pcap_file
38271,80,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
47448,80,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,7390586,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51446,80,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5795211,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
32997,80,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,9446534,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46712,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,9710420,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46212,110,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
38414,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,1490139,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
42748,995,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
42112,21,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
59128,443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,5714961,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44636,27017,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,1075728,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61343,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,6890254,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
64235,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,4473966,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
57050,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,1093990,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51199,443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
34831,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
50661,8443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,4522636,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
57044,5432,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,3225682,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45751,53,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56529,993,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,2763101,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46795,110,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60118,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,6381761,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33529,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1283523,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36366,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
64676,8080,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
39414,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58873,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
54184,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44489,443,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,5067802,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36432,443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
54004,21,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
57541,53,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37903,993,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56632,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51466,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
52332,443,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,3314635,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56642,8080,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8354236,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56261,53,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,8643430,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
53091,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
49460,8080,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
43152,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8162282,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63549,8080,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,6693865,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
34666,8443,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
40076,3306,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6658569,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
43203,993,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,7043270,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36828,53,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63357,53,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
55831,53,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,3586755,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56362,8443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,8292212,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
54784,80,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
58136,27017,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46139,3306,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,7827020,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
53827,5432,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
60049,143,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4211367,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
48677,22,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,9225121,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51938,3389,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,2649693,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37339,995,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,4342912,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
35933,993,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,6719773,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
41704,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,1061411,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
48466,8443,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,1446362,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45826,8443,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
47671,80,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
39597,80,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
39508,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37153,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4604155,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
56340,80,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44608,80,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,1339996,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
59983,80,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,8542480,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
63816,80,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,9661118,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36327,5432,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
43860,3389,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,2297134,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
51109,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,4795353,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
61990,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44322,22,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
38389,53,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
64210,143,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45753,53,8192,S,62,4,1,0,1,1,0,0,0,1360,0,0,0,0,0,333163345,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33234,80,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,4136705,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
44405,3306,8192,S,74,5,1,1,0,1,1,0,1,1460,1,14,2606862,0,0,3822303820,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33676,80,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
37365,3306,8192,S,78,7,1,1,1,1,1,0,1,1460,1,8,6336377,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
46783,8080,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45944,8443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
40053,8443,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
35676,80,8192,S,74,5,1,1,1,1,1,0,0,8960,0,7,9497350,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
53259,443,8192,S,78,7,1,1,1,1,1,0,1,1460,1,9,5429040,0,0,4084162255,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
50114,443,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
36269,8080,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33683,80,8192,S,66,4,1,1,0,1,0,0,1,1400,0,6,0,0,0,2422699541,1,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
33758,3306,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
42460,53,8192,S,58,1,1,0,0,0,0,0,0,1460,1,0,0,0,0,1425427987,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
62070,995,8192,S,74,5,1,1,1,1,1,0,0,1460,1,7,1605720,0,0,673659562,0,1,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
45469,27017,8192,S,62,3,1,0,0,1,0,0,1,1460,1,0,0,0,0,107713806,0,0,32595,26996,0.41035386343844465,0.5336819856864823,6.127357482910156e-05,2.0248990058898926,0.4346803819143328,1.3005409068520626,7,839,benign,benign1.pcap
